dista [mm],"L(Current1,Current1) [uH]","L(Current3,Current1) [uH]","L(Current3,Current3) [uH]","CplCoef(Current1,Current3) []",Data_Type
9.060906091,160.7776608,125.4059663,156.4290732,0.790359559,
9.080908091,160.7342434,125.3450733,156.3870704,0.790196977,
9.100910091,160.6909193,125.2842736,156.3451719,0.790034407,
9.120912091,160.6476889,125.2235673,156.3033779,0.789871849,
9.140914091,160.6045521,125.1629544,156.2616885,0.789709303,
9.160916092,160.5615092,125.1024352,156.2201039,0.78954677,
9.180918092,160.5185601,125.0420097,156.1786241,0.789384249,
9.200920092,160.4757051,124.9816779,156.1372494,0.78922174,
9.220922092,160.4329443,124.9214401,156.0959798,0.789059244,
9.240924092,160.3902777,124.8612962,156.0548156,0.788896759,
9.260926093,160.3477056,124.8012464,156.0137569,0.788734287,
9.280928093,160.3052279,124.7412909,155.9728037,0.788571828,
9.300930093,160.2628449,124.6814296,155.9319563,0.78840938,
9.320932093,160.2205567,124.6216627,155.8912147,0.788246945,
9.340934093,160.1783633,124.5619904,155.8505792,0.788084522,
9.360936094,160.1362649,124.5024126,155.8100499,0.787922112,
9.380938094,160.0942617,124.4429296,155.7696268,0.787759713,
9.400940094,160.0523536,124.3835413,155.7293102,0.787597327,
9.420942094,160.010541,124.324248,155.6891002,0.787434954,
9.440944094,159.9688238,124.2650497,155.648997,0.787272592,
9.460946095,159.9272022,124.2059465,155.6090006,0.787110243,
9.480948095,159.8856763,124.1469385,155.5691112,0.786947906,
9.500950095,159.8442462,124.0880258,155.529329,0.786785581,
9.520952095,159.8029121,124.0292086,155.489654,0.786623269,
9.540954095,159.7616741,123.9704868,155.4500866,0.786460969,
9.560956096,159.7205323,123.9118607,155.4106267,0.786298681,
9.580958096,159.6794867,123.8533303,155.3712745,0.786136406,
9.600960096,159.6385376,123.7948958,155.3320302,0.785974143,
9.620962096,159.5976851,123.7365571,155.2928939,0.785811892,
9.640964096,159.5569292,123.6783145,155.2538657,0.785649653,
9.660966097,159.5162701,123.620168,155.2149459,0.785487427,
9.680968097,159.4757079,123.5621177,155.1761345,0.785325213,
9.700970097,159.4352427,123.5041638,155.1374316,0.785163012,
9.720972097,159.3948747,123.4463063,155.0988375,0.785000822,
9.740974097,159.354604,123.3885454,155.0603522,0.784838645,
9.760976098,159.3144306,123.330881,155.0219759,0.784676481,
9.780978098,159.2743547,123.2733134,154.9837088,0.784514328,
9.800980098,159.2343765,123.2158427,154.9455509,0.784352188,
9.820982098,159.194496,123.1584689,154.9075025,0.78419006,
9.840984098,159.1547133,123.1011921,154.8695636,0.784027945,
9.860986099,159.1150287,123.0440125,154.8317344,0.783865842,
9.880988099,159.0754421,122.9869301,154.7940151,0.783703751,
9.900990099,159.0359538,122.9299451,154.7564058,0.783541672,
9.920992099,158.9965638,122.8730575,154.7189066,0.783379606,
9.940994099,158.9572723,122.8162675,154.6815177,0.783217552,
9.9609961,158.9180793,122.7595751,154.6442392,0.78305551,
9.9809981,158.8789851,122.7029805,154.6070712,0.782893481,
10.0010001,158.8399896,122.6464837,154.5700139,0.782731464,
10.0210021,158.801081,122.5900818,154.5330539,0.782569487,
10.0410041,158.7622493,122.5337719,154.4961799,0.782407572,
10.0610061,158.7234942,122.4775539,154.4593915,0.782245718,
10.0810081,158.6848154,122.4214273,154.4226886,0.782083926,
10.1010101,158.6462129,122.3653921,154.3860709,0.781922195,
10.1210121,158.6076863,122.3094478,154.349538,0.781760525,
10.1410141,158.5692354,122.2535943,154.3130897,0.781598915,
10.1610161,158.53086,122.1978312,154.2767257,0.781437366,
10.1810181,158.4925599,122.1421583,154.2404457,0.781275876,
10.2010201,158.4543348,122.0865753,154.2042495,0.781114446,
10.2210221,158.4161845,122.031082,154.1681368,0.780953075,
10.2410241,158.3781087,121.975678,154.1321073,0.780791763,
10.2610261,158.3401074,121.9203631,154.0961607,0.78063051,
10.2810281,158.3021801,121.8651371,154.0602967,0.780469315,
10.3010301,158.2643268,121.8099996,154.0245152,0.780308178,
10.3210321,158.2265471,121.7549503,153.9888157,0.780147099,
10.3410341,158.1888408,121.6999891,153.953198,0.779986077,
10.3610361,158.1512078,121.6451157,153.9176619,0.779825113,
10.3810381,158.1136478,121.5903297,153.882207,0.779664205,
10.4010401,158.0761605,121.5356309,153.8468332,0.779503354,
10.4210421,158.0387458,121.4810191,153.81154,0.779342559,
10.4410441,158.0014034,121.4264939,153.7763272,0.77918182,
10.4610461,157.964133,121.372055,153.7411947,0.779021137,
10.4810481,157.9269345,121.3177023,153.7061419,0.778860509,
10.50105011,157.8898076,121.2634355,153.6711688,0.778699936,
10.52105211,157.8527522,121.2092542,153.636275,0.778539417,
10.54105411,157.8157679,121.1551582,153.6014603,0.778378953,
10.56105611,157.7788545,121.1011473,153.5667243,0.778218543,
10.58105811,157.7420119,121.0472211,153.5320668,0.778058187,
10.60106011,157.7052397,120.9933794,153.4974875,0.777897885,
10.62106211,157.6685378,120.9396219,153.4629861,0.777737635,
10.64106411,157.631906,120.8859484,153.4285624,0.777577439,
10.66106611,157.5953439,120.8323585,153.3942161,0.777417295,
10.68106811,157.5588515,120.778852,153.3599469,0.777257203,
10.70107011,157.5224284,120.7254287,153.3257545,0.777097164,
10.72107211,157.4860744,120.6720882,153.2916386,0.776937176,
10.74107411,157.4497893,120.6188304,153.2575991,0.776777239,
10.76107611,157.4135729,120.5656548,153.2236355,0.776617353,
10.78107811,157.3774249,120.5125613,153.1897476,0.776457518,
10.80108011,157.3413452,120.4595495,153.1559351,0.776297734,
10.82108211,157.3053334,120.4066193,153.1221979,0.776138,
10.84108411,157.2693894,120.3537703,153.0885355,0.775978315,
10.86108611,157.233513,120.3010023,153.0549477,0.77581868,
10.88108811,157.1977038,120.2483149,153.0214342,0.775659095,
10.90109011,157.1619618,120.195708,152.9879948,0.775499558,
10.92109211,157.1262866,120.1431812,152.9546291,0.77534007,
10.94109411,157.090678,120.0907343,152.921337,0.77518063,
10.96109611,157.0551358,120.0383671,152.8881181,0.775021239,
10.98109811,157.0196598,119.9860791,152.8549721,0.774861894,
11.00110011,156.9842498,119.9338702,152.8218987,0.774702598,
11.02110211,156.9489054,119.8817401,152.7888978,0.774543348,
11.04110411,156.9136266,119.8296885,152.755969,0.774384146,
11.06110611,156.878413,119.7777152,152.723112,0.774224989,
11.08110811,156.8432645,119.7258199,152.6903265,0.774065879,
11.10111011,156.8081808,119.6740022,152.6576123,0.773906815,
11.12111211,156.7731616,119.6222621,152.6249692,0.773747797,
11.14111411,156.7382068,119.570599,152.5923967,0.773588824,
11.16111611,156.7033162,119.5190129,152.5598947,0.773429895,
11.18111811,156.6684894,119.4675034,152.5274628,0.773271012,
11.20112011,156.6337263,119.4160702,152.4951009,0.773112172,
11.22112211,156.5990267,119.3647131,152.4628085,0.772953377,
11.24112411,156.5643903,119.3134319,152.4305855,0.772794626,
11.26112611,156.5298169,119.2622262,152.3984316,0.772635918,
11.28112811,156.4953062,119.2110957,152.3663464,0.772477253,
11.30113011,156.4608581,119.1600402,152.3343297,0.772318631,
11.32113211,156.4264723,119.1090595,152.3023813,0.772160052,
11.34113411,156.3921486,119.0581532,152.2705008,0.772001515,
11.36113611,156.3578867,119.0073211,152.238688,0.77184302,
11.38113811,156.3236865,118.9565629,152.2069425,0.771684566,
11.40114011,156.2895477,118.9058784,152.1752642,0.771526154,
11.42114211,156.2554701,118.8552672,152.1436528,0.771367783,
11.44114411,156.2214534,118.8047292,152.1121078,0.771209452,
11.46114611,156.1874974,118.7542639,152.0806292,0.771051162,
11.48114811,156.1536019,118.7038712,152.0492166,0.770892912,
11.50115012,156.1197667,118.6535508,152.0178697,0.770734702,
11.52115212,156.0859915,118.6033024,151.9865882,0.770576532,
11.54115412,156.0522762,118.5531258,151.9553719,0.7704184,
11.56115612,156.0186204,118.5030206,151.9242206,0.770260308,
11.58115812,155.985024,118.4529866,151.8931338,0.770102254,
11.60116012,155.9514867,118.4030236,151.8621114,0.769944238,
11.62116212,155.9180083,118.3531312,151.831153,0.769786261,
11.64116412,155.8845887,118.3033092,151.8002585,0.769628321,
11.66116612,155.8512274,118.2535573,151.7694274,0.769470418,
11.68116812,155.8179244,118.2038753,151.7386596,0.769312553,
11.70117012,155.7846794,118.1542628,151.7079547,0.769154724,
11.72117212,155.7514921,118.1047196,151.6773125,0.768996932,
11.74117412,155.7183624,118.0552455,151.6467327,0.768839176,
11.76117612,155.68529,118.0058401,151.6162151,0.768681455,
11.78117812,155.6522747,117.9565033,151.5857592,0.768523771,
11.80118012,155.6193162,117.9072346,151.555365,0.768366121,
11.82118212,155.5864144,117.8580339,151.525032,0.768208507,
11.84118412,155.553569,117.8089008,151.4947601,0.768050927,
11.86118612,155.5207798,117.7598352,151.4645489,0.767893382,
11.88118812,155.4880465,117.7108367,151.4343981,0.76773587,
11.90119012,155.455369,117.661905,151.4043075,0.767578393,
11.92119212,155.4227469,117.61304,151.3742769,0.767420948,
11.94119412,155.3901801,117.5642413,151.3443058,0.767263537,
11.96119612,155.3576684,117.5155086,151.3143941,0.767106159,
11.98119812,155.3252114,117.4668417,151.2845415,0.766948813,
12.00120012,155.2928091,117.4182403,151.2547477,0.7667915,
12.02120212,155.2604611,117.3697041,151.2250123,0.766634218,
12.04120412,155.2281673,117.3212329,151.1953353,0.766476968,
12.06120612,155.1959274,117.2728264,151.1657162,0.766319749,
12.08120812,155.1637411,117.2244843,151.1361547,0.766162561,
12.10121012,155.1316083,117.1762063,151.1066507,0.766005404,
12.12121212,155.0995287,117.1279923,151.0772038,0.765848278,
12.14121412,155.0675022,117.0798418,151.0478138,0.765691181,
12.16121612,155.0355284,117.0317547,151.0184803,0.765534114,
12.18121812,155.0036071,116.9837306,150.9892032,0.765377077,
12.20122012,154.9717382,116.9357694,150.959982,0.765220069,
12.22122212,154.9399213,116.8878707,150.9308166,0.76506309,
12.24122412,154.9081563,116.8400342,150.9017067,0.764906139,
12.26122612,154.876443,116.7922597,150.8726519,0.764749217,
12.28122812,154.844781,116.7445469,150.8436521,0.764592322,
12.30123012,154.8131703,116.6968955,150.8147069,0.764435455,
12.32123212,154.7816105,116.6493053,150.7858161,0.764278616,
12.34123412,154.7501014,116.601776,150.7569793,0.764121803,
12.36123612,154.7186428,116.5543074,150.7281963,0.763965018,
12.38123812,154.6872345,116.5068991,150.6994669,0.763808259,
12.40124012,154.6558763,116.4595508,150.6707907,0.763651525,
12.42124212,154.6245678,116.4122624,150.6421675,0.763494818,
12.44124412,154.593309,116.3650335,150.613597,0.763338136,
12.46124612,154.5620995,116.3178639,150.5850788,0.76318148,
12.48124812,154.5309391,116.2707533,150.5566129,0.763024848,
12.50125013,154.4998277,116.2237014,150.5281987,0.762868241,
12.52125213,154.468765,116.176708,150.4998362,0.762711659,
12.54125413,154.4377507,116.1297728,150.471525,0.7625551,
12.56125613,154.4067846,116.0828954,150.4432648,0.762398565,
12.58125813,154.3758665,116.0360757,150.4150553,0.762242054,
12.60126013,154.3449962,115.9893134,150.3868963,0.762085565,
12.62126213,154.3141735,115.9426082,150.3587876,0.7619291,
12.64126413,154.2833981,115.8959598,150.3307287,0.761772656,
12.66126613,154.2526697,115.849368,150.3027195,0.761616235,
12.68126813,154.2219883,115.8028324,150.2747596,0.761459836,
12.70127013,154.1913534,115.7563529,150.2468488,0.761303459,
12.72127213,154.160765,115.7099291,150.2189869,0.761147102,
12.74127413,154.1302228,115.6635608,150.1911734,0.760990767,
12.76127613,154.0997265,115.6172477,150.1634083,0.760834453,
12.78127813,154.069276,115.5709895,150.1356911,0.760678158,
12.80128013,154.0388709,115.524786,150.1080216,0.760521884,
12.82128213,154.0085112,115.4786368,150.0803995,0.76036563,
12.84128413,153.9781964,115.4325418,150.0528245,0.760209395,
12.86128613,153.9479265,115.3865006,150.0252965,0.760053179,
12.88128813,153.9177012,115.340513,149.997815,0.759896982,
12.90129013,153.8875203,115.2945787,149.9703798,0.759740803,
12.92129213,153.8573835,115.2486974,149.9429907,0.759584643,
12.94129413,153.8272906,115.2028689,149.9156473,0.759428501,
12.96129613,153.7972414,115.1570929,149.8883494,0.759272376,
12.98129813,153.7672357,115.1113691,149.8610967,0.759116269,
13.00130013,153.7372732,115.0656973,149.833889,0.758960179,
13.02130213,153.7073537,115.0200771,149.8067258,0.758804105,
13.04130413,153.677477,114.9745083,149.7796071,0.758648048,
13.06130613,153.6476428,114.9289907,149.7525324,0.758492007,
13.08130813,153.6178509,114.8835239,149.7255016,0.758335981,
13.10131013,153.5881012,114.8381077,149.6985143,0.758179971,
13.12131213,153.5583933,114.7927419,149.6715703,0.758023977,
13.14131413,153.528727,114.7474261,149.6446692,0.757867997,
13.16131613,153.4991022,114.70216,149.6178109,0.757712032,
13.18131813,153.4695185,114.6569435,149.590995,0.757556081,
13.20132013,153.4399759,114.6117762,149.5642212,0.757400144,
13.22132213,153.4104739,114.5666579,149.5374893,0.757244221,
13.24132413,153.3810125,114.5215883,149.510799,0.757088311,
13.26132613,153.3515913,114.476567,149.48415,0.756932415,
13.28132813,153.3222102,114.431594,149.4575421,0.756776531,
13.30133013,153.2928689,114.3866688,149.4309749,0.756620659,
13.32133213,153.2635672,114.3417912,149.4044483,0.7564648,
13.34133413,153.2343048,114.296961,149.3779618,0.756308952,
13.36133613,153.2050816,114.2521778,149.3515153,0.756153116,
13.38133813,153.1758974,114.2074415,149.3251084,0.755997291,
13.40134013,153.1467518,114.1627516,149.2987409,0.755841478,
13.42134213,153.1176447,114.118108,149.2724125,0.755685674,
13.44134413,153.0885758,114.0735104,149.2461229,0.755529882,
13.46134613,153.0595449,114.0289585,149.2198719,0.755374099,
13.48134813,153.0305518,113.984452,149.1936591,0.755218326,
13.50135014,153.0015962,113.9399907,149.1674843,0.755062562,
13.52135214,152.972678,113.8955743,149.1413473,0.754906808,
13.54135414,152.9437969,113.8512025,149.1152477,0.754751062,
13.56135614,152.9149526,113.8068751,149.0891852,0.754595325,
13.58135814,152.886145,113.7625918,149.0631596,0.754439596,
13.60136014,152.8573738,113.7183523,149.0371707,0.754283874,
13.62136214,152.8286388,113.6741563,149.011218,0.754128161,
13.64136414,152.7999398,113.6300036,148.9853014,0.753972455,
13.66136614,152.7712765,113.5858938,148.9594206,0.753816755,
13.68136814,152.7426487,113.5418269,148.9335753,0.753661063,
13.70137014,152.7140561,113.4978023,148.9077651,0.753505377,
13.72137214,152.6854987,113.45382,148.88199,0.753349697,
13.74137414,152.656976,113.4098795,148.8562495,0.753194022,
13.76137614,152.628488,113.3659808,148.8305433,0.753038353,
13.78137814,152.6000343,113.3221233,148.8048713,0.75288269,
13.80138014,152.5716148,113.278307,148.7792331,0.752727031,
13.82138214,152.5432292,113.2345315,148.7536285,0.752571377,
13.84138414,152.5148773,113.1907966,148.7280571,0.752415727,
13.86138614,152.4865588,113.147102,148.7025188,0.752260081,
13.88138814,152.4582736,113.1034473,148.6770131,0.752104438,
13.90139014,152.4300214,113.0598324,148.6515399,0.751948799,
13.92139214,152.401802,113.016257,148.6260989,0.751793163,
13.94139414,152.3736151,112.9727208,148.6006898,0.75163753,
13.96139614,152.3454606,112.9292235,148.5753123,0.751481899,
13.98139814,152.3173381,112.8857649,148.5499661,0.75132627,
14.00140014,152.2892476,112.8423447,148.5246509,0.751170643,
14.02140214,152.2611886,112.7989626,148.4993666,0.751015018,
14.04140414,152.2331611,112.7556183,148.4741127,0.750859394,
14.06140614,152.2051648,112.7123116,148.4488891,0.75070377,
14.08140814,152.1771995,112.6690422,148.4236954,0.750548148,
14.10141014,152.1492649,112.6258099,148.3985314,0.750392525,
14.12141214,152.1213608,112.5826143,148.3733968,0.750236903,
14.14141414,152.093487,112.5394552,148.3482913,0.75008128,
14.16141614,152.0656432,112.4963323,148.3232146,0.749925657,
14.18141814,152.0378293,112.4532454,148.2981665,0.749770033,
14.20142014,152.010045,112.4101941,148.2731467,0.749614407,
14.22142214,151.98229,112.3671783,148.2481549,0.74945878,
14.24142414,151.9545642,112.3241976,148.2231908,0.749303151,
14.26142614,151.9268673,112.2812517,148.1982542,0.74914752,
14.28142814,151.8991991,112.2383404,148.1733447,0.748991887,
14.30143014,151.8715594,112.1954635,148.1484621,0.748836251,
14.32143214,151.8439479,112.1526206,148.1236062,0.748680612,
14.34143414,151.8163645,112.1098115,148.0987766,0.748524969,
14.36143614,151.7888088,112.0670359,148.073973,0.748369323,
14.38143814,151.7612807,112.0242935,148.0491953,0.748213673,
14.40144014,151.7337799,111.9815841,148.024443,0.748058019,
14.42144214,151.7063062,111.9389074,147.999716,0.74790236,
14.44144414,151.6788593,111.8962631,147.975014,0.747746696,
14.46144614,151.6514392,111.853651,147.9503366,0.747591027,
14.48144814,151.6240454,111.8110708,147.9256836,0.747435353,
14.50145015,151.5966779,111.7685221,147.9010548,0.747279673,
14.52145215,151.5693363,111.7260048,147.8764497,0.747123987,
14.54145415,151.5420204,111.6835186,147.8518683,0.746968294,
14.56145615,151.5147301,111.6410631,147.8273101,0.746812595,
14.58145815,151.4874651,111.5986382,147.802775,0.746656888,
14.60146015,151.4602251,111.5562435,147.7782626,0.746501175,
